ARREST_DATE,PD_DESC,OFNS_DESC,LAW_CODE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,41,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,K,72,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,14,25-44,M
2025-01-15T00:00:00.000,"CHILD, ENDANGERING WELFARE",SEX CRIMES,PL 2601001,Q,106,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,9,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,84,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,SALE 1",DANGEROUS DRUGS,PL 2204301,M,1,45-64,M
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200502,K,75,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,Q,114,(null),(null)
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200501,K,78,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0512000,K,81,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,73,(null),(null)
2025-01-15T00:00:00.000,"CONTEMPT,CRIMINAL",OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,B,46,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,K,75,25-44,M
2025-01-15T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 2650303,K,67,18-24,M
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,K,77,(null),(null)
2025-01-15T00:00:00.000,OBSTR BREATH/CIRCUL,ASSAULT 3 & RELATED OFFENSES,PL 1211100,K,61,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,Q,105,18-24,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,33,(null),(null)
2025-01-15T00:00:00.000,WEAPONS POSSESSION 3,DANGEROUS WEAPONS,PL 2650201,M,14,(null),(null)
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200508,Q,112,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,60,(null),(null)
2025-01-15T00:00:00.000,MAKING TERRORISTIC THREAT,MISCELLANEOUS PENAL LAW,PL 4902001,Q,106,25-44,F
2025-01-15T00:00:00.000,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",CRIMINAL MISCHIEF & RELATED OF,PL 1450003,B,44,(null),(null)
2025-01-15T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,LOC00000V0,K,77,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,46,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,Q,101,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0512000,B,46,(null),(null)
2025-01-15T00:00:00.000,"ALCOHOLIC BEVERAGES,PUBLIC CON",ADMINISTRATIVE CODE,AC 010125B,K,75,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND OF AUTO",GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,Q,109,(null),(null)
2025-01-15T00:00:00.000,"FORGERY-ILLEGAL POSSESSION,VEH",MISCELLANEOUS PENAL LAW,PL 1706501,Q,104,18-24,M
2025-01-15T00:00:00.000,"LARCENY,GRAND OF AUTO",GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,K,61,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,81,(null),(null)
2025-01-15T00:00:00.000,"FACILITATION 4, CRIMINAL",ANTICIPATORY OFFENSES,PL 1150001,M,34,45-64,M
2025-01-15T00:00:00.000,"TAMPERING 1,CRIMINAL",CRIMINAL MISCHIEF & RELATED OF,PL 1452000,K,76,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,S,121,25-44,F
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, INTENT T",DANGEROUS DRUGS,PL 2200601,Q,103,25-44,F
2025-01-15T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402000,S,120,25-44,F
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,41,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,48,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,24,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,B,52,(null),(null)
2025-01-15T00:00:00.000,"ALCOHOLIC BEVERAGES,PUBLIC CON",ADMINISTRATIVE CODE,AC 010125B,Q,110,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,68,45-64,M
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,6,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,33,(null),(null)
2025-01-15T00:00:00.000,RESISTING ARREST,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,S,120,25-44,F
2025-01-15T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,K,83,25-44,M
2025-01-15T00:00:00.000,MAKING TERRORISTIC THREAT,MISCELLANEOUS PENAL LAW,PL 4902001,B,48,(null),(null)
2025-01-15T00:00:00.000,"FORGERY,ETC.-MISD.",OFFENSES INVOLVING FRAUD,PL 1702000,Q,115,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,14,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,72,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,K,75,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,49,(null),(null)
2025-01-15T00:00:00.000,RECKLESS ENDANGERMENT 2,OFFENSES AGAINST THE PERSON,PL 1202000,B,40,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,POSSESS.",DANGEROUS DRUGS,PL 2201801,Q,116,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,B,41,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,43,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,M,13,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,B,47,25-44,M
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510D,Q,103,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,B,43,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,Q,109,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTATION,UNCLASS M",OFFENSES AGAINST PUBLIC ADMINI,PL 1950501,B,41,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,17,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,19,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,S,120,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,33,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,Q,105,(null),(null)
2025-01-15T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,Q,110,(null),(null)
2025-01-15T00:00:00.000,AGGRAVATED HARASSMENT 2,OFF. AGNST PUB ORD SENSBLTY &,PL 240303A,M,18,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,M,25,18-24,M
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,66,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,84,(null),(null)
2025-01-15T00:00:00.000,"MENACING,UNCLASSIFIED",ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,32,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,94,(null),(null)
2025-01-15T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,M,33,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,18,(null),(null)
2025-01-15T00:00:00.000,OBSTR BREATH/CIRCUL,ASSAULT 3 & RELATED OFFENSES,PL 1211100,B,43,(null),(null)
2025-01-15T00:00:00.000,"STOLEN PROPERTY 3,POSSESSION",POSSESSION OF STOLEN PROPERTY,PL 1654000,Q,106,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND OF AUTO",GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,K,75,(null),(null)
2025-01-15T00:00:00.000,"CHILD, ENDANGERING WELFARE",SEX CRIMES,PL 2601001,B,49,45-64,M
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,75,18-24,M
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,70,(null),(null)
2025-01-15T00:00:00.000,"CONTEMPT,CRIMINAL",OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,B,40,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND FROM PERSON,UNCL",GRAND LARCENY,PL 1553005,Q,107,25-44,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,79,45-64,M
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,K,90,45-64,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,14,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,B,45,(null),(null)
2025-01-15T00:00:00.000,CAUSE SPI/KILL ANIMAL,OTHER STATE LAWS,AM 0353A01,B,42,25-44,F
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,34,(null),(null)
2025-01-15T00:00:00.000,WEAPONS POSSESSION 3,DANGEROUS WEAPONS,PL 2650201,M,28,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,9,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,Q,102,(null),(null)
2025-01-15T00:00:00.000,"INCOMPETENT PERSON,RECKLESSY ENDANGERING",OFFENSES RELATED TO CHILDREN,PL 2602400,Q,103,(null),(null)
2025-01-15T00:00:00.000,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",CRIMINAL MISCHIEF & RELATED OF,PL 1450001,K,67,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1204501,M,19,45-64,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,18-24,M
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,K,75,(null),(null)
2025-01-15T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,B,41,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,M,6,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,K,67,(null),(null)
2025-01-15T00:00:00.000,"GAMBLING, DEVICE, POSSESSION",GAMBLING,PL 2253001,Q,109,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,40,(null),(null)
2025-01-15T00:00:00.000,"FORGERY,ETC.-MISD.",OFFENSES INVOLVING FRAUD,PL 1700500,B,43,(null),(null)
2025-01-15T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,Q,106,(null),(null)
2025-01-15T00:00:00.000,"SEXUAL ABUSE 3,2",SEX CRIMES,PL 1305201,M,9,25-44,M
2025-01-15T00:00:00.000,ASSAULT POLICE/PEACE OFFICER,FELONY ASSAULT,PL 1200503,B,40,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,M,34,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,75,25-44,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,41,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,44,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201607,K,67,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,POSSESS.",DANGEROUS DRUGS,PL 2201801,B,43,45-64,M
2025-01-15T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,Q,110,(null),(null)
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200501,Q,103,(null),(null)
2025-01-15T00:00:00.000,RESISTING ARREST,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,B,52,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-15T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,CPL5700600,Q,102,25-44,F
2025-01-15T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,B,45,(null),(null)
2025-01-15T00:00:00.000,AGGRAVATED HARASSMENT 2,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,Q,113,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,52,(null),(null)
2025-01-15T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED FEL",OTHER STATE LAWS,COR0168EB3,B,44,65+,M
2025-01-15T00:00:00.000,"FACILITATION 4, CRIMINAL",ANTICIPATORY OFFENSES,PL 1150001,B,40,(null),(null)
2025-01-15T00:00:00.000,"ACCOSTING,FRAUDULENT",FRAUDULENT ACCOSTING,PL 1653002,M,14,(null),(null)
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200501,K,63,(null),(null)
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200501,B,44,(null),(null)
2025-01-15T00:00:00.000,"FRAUD,UNCLASSIFIED-FELONY",THEFT-FRAUD,PL 1753501,M,33,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,PL 2203901,M,25,25-44,M
2025-01-15T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,Q,113,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,7,18-24,M
2025-01-15T00:00:00.000,"MENACING,UNCLASSIFIED",ASSAULT 3 & RELATED OFFENSES,PL 1201401,K,71,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,32,(null),(null)
2025-01-15T00:00:00.000,"STOLEN PROPERTY 3,POSSESSION",POSSESSION OF STOLEN PROPERTY,PL 1654000,Q,115,25-44,M
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,50,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,20,(null),(null)
2025-01-15T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,B,46,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,B,44,25-44,F
2025-01-15T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,B,46,(null),(null)
2025-01-15T00:00:00.000,"IMPERSONATION 2, PUBLIC SERVAN",FRAUDS,PL 1902300,Q,113,(null),(null)
2025-01-15T00:00:00.000,"CONTEMPT,CRIMINAL",OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,B,47,25-44,M
2025-01-15T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601002,Q,108,18-24,M
2025-01-15T00:00:00.000,BAIL JUMPING 3,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,14,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTATION,UNCLASS M",OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,9,(null),(null)
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,Q,108,25-44,M
2025-01-15T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,K,90,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,Q,103,25-44,F
2025-01-15T00:00:00.000,RAPE 1,RAPE,PL 130351B,B,43,(null),(null)
2025-01-15T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402000,K,78,45-64,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,Q,115,25-44,M
2025-01-15T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402501,K,77,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,Q,103,25-44,F
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,63,<18,M
2025-01-15T00:00:00.000,"DRUG PARAPHERNALIA,   POSSESSE",DANGEROUS DRUGS,PL 2205002,K,79,45-64,F
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,B,44,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,17,25-44,M
2025-01-15T00:00:00.000,"IMPERSONATION 2, PUBLIC SERVAN",FRAUDS,PL 1902300,M,1,(null),(null)
2025-01-15T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402501,K,75,(null),(null)
2025-01-15T00:00:00.000,U.S. CODE UNCLASSIFIED,FOR OTHER AUTHORITIES,FOA9000049,B,50,45-64,M
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,Q,104,(null),(null)
2025-01-15T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1701004,M,18,(null),(null)
2025-01-15T00:00:00.000,"BRIBERY,PUBLIC ADMINISTRATION",MISCELLANEOUS PENAL LAW,PL 2154002,K,75,45-64,F
2025-01-15T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200508,Q,112,(null),(null)
2025-01-15T00:00:00.000,"IMPERSONATION 2, PUBLIC SERVAN",FRAUDS,PL 1902300,M,13,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,63,<18,M
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,14,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-15T00:00:00.000,AGGRAVATED HARASSMENT 2,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,B,45,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 26503BS,B,49,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,61,(null),(null)
2025-01-15T00:00:00.000,"LARCENY,GRAND FROM PERSON,UNCL",GRAND LARCENY,PL 1553005,M,9,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,K,73,18-24,M
2025-01-15T00:00:00.000,"MENACING,UNCLASSIFIED",ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,24,(null),(null)
2025-01-15T00:00:00.000,"STOLEN PROPERTY 2,1,POSSESSION",POSSESSION OF STOLEN PROPERTY,PL 1654501,K,90,(null),(null)
2025-01-15T00:00:00.000,CRIMINAL CONTEMPT 1,MISCELLANEOUS PENAL LAW,PL 21551B4,K,75,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,B,46,(null),(null)
2025-01-15T00:00:00.000,AGGRAVATED HARASSMENT 2,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,K,75,(null),(null)
2025-01-15T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL05110MU,B,45,(null),(null)
2025-01-15T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1701501,K,84,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,84,25-44,F
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,K,75,(null),(null)
2025-01-15T00:00:00.000,"CONTEMPT,CRIMINAL",OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,B,43,<18,F
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,Q,101,(null),(null)
2025-01-15T00:00:00.000,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,PL 2203901,K,67,(null),(null)
2025-01-15T00:00:00.000,OBSTR BREATH/CIRCUL,ASSAULT 3 & RELATED OFFENSES,PL 1211100,Q,105,25-44,M
2025-01-15T00:00:00.000,ALCOHOLIC BEVERAGE CONTROL LAW,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0064B00,Q,109,(null),(null)
2025-01-15T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,Q,103,25-44,M
2025-01-15T00:00:00.000,RECKLESS ENDANGERMENT 2,OFFENSES AGAINST THE PERSON,PL 1202000,Q,110,<18,M
2025-01-15T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,K,62,(null),(null)
2025-01-15T00:00:00.000,"FORGERY-ILLEGAL POSSESSION,VEH",MISCELLANEOUS PENAL LAW,PL 1706501,K,67,(null),(null)
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,14,(null),(null)
2025-01-15T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,B,45,(null),(null)
2025-01-15T00:00:00.000,"SEXUAL ABUSE 3,2",SEX CRIMES,PL 1305201,M,9,25-44,M
2025-01-15T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,K,69,45-64,M
2025-01-15T00:00:00.000,"SEXUAL ABUSE 3,2",SEX CRIMES,PL 1305201,M,9,25-44,M
2025-01-15T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,14,(null),(null)
2025-01-15T00:00:00.000,"BURGLARS TOOLS,UNCLASSIFIED",BURGLAR'S TOOLS,PL 1403500,B,52,<18,M
